bucket,kind,id,region,source,before,after,reason
kept,term,5518,hong_kong,OI MAN HANDICAP,爱民让赛,爱民让赛,original marker is not bracketed
kept,term,5519,hong_kong,ORCHID HANDICAP,兰花让赛,兰花让赛,original marker is not bracketed
kept,term,5520,hong_kong,POSITIVE AGEING 1400M HANDICAP,丰盛耆年1400米让赛,丰盛耆年1400米让赛,original marker is not bracketed
kept,term,5523,hong_kong,ROSELLE HANDICAP,洛神花让赛,洛神花让赛,original marker is not bracketed
kept,term,5525,hong_kong,S.H. HO AND CW CHU ALUMNI HANDICAP,善衡与敬文校友让赛,善衡与敬文校友让赛,original marker is not bracketed
kept,term,5535,hong_kong,THRIVING YOUTH 1400M HANDICAP,飞跃青年1400米让赛,飞跃青年1400米让赛,original marker is not bracketed
kept,term,5536,hong_kong,TOKYO HANDICAP,东京让赛,东京让赛,original marker is not bracketed
kept,term,5537,hong_kong,TSING LUNG TAU HANDICAP,青龙头让赛,青龙头让赛,original marker is not bracketed
kept,term,5538,hong_kong,WU YEE SUN AND LEE WOO SING ALUMNI HANDICAP,伍宜孙与和声校友让赛,伍宜孙与和声校友让赛,original marker is not bracketed
kept,term,5539,hong_kong,WYLIE HANDICAP,卫理让赛,卫理让赛,original marker is not bracketed
kept,term,5540,hong_kong,BEAS RIVER COUNTRY CLUB 1200M HANDICAP,双鱼河乡村会所1200米让赛,双鱼河乡村会所1200米让赛,original marker is not bracketed
kept,term,5544,hong_kong,CELEBRATING TIMELESS TRADITION 1400M HANDICAP,优越传承1400米让赛,优越传承1400米让赛,original marker is not bracketed
kept,term,5545,hong_kong,CHATHAM HANDICAP,漆咸让赛,漆咸让赛,original marker is not bracketed
kept,term,5546,hong_kong,CHOI HUNG HANDICAP,彩虹让赛,彩虹让赛,original marker is not bracketed
kept,term,5547,hong_kong,CHOI WAN HANDICAP,彩云让赛,彩云让赛,original marker is not bracketed
kept,term,5548,hong_kong,COX'S HANDICAP,觉士让赛,觉士让赛,original marker is not bracketed
kept,term,5551,hong_kong,GASCOIGNE HANDICAP,加士居让赛,加士居让赛,original marker is not bracketed
kept,term,5552,hong_kong,HILLWOOD HANDICAP,山林让赛,山林让赛,original marker is not bracketed
kept,term,5553,hong_kong,HOI LAI HANDICAP,海丽让赛,海丽让赛,original marker is not bracketed
kept,term,5555,hong_kong,LEI YUE MUN PARK HANDICAP,鲤鱼门公园让赛,鲤鱼门公园让赛,original marker is not bracketed
kept,term,5556,hong_kong,MEMBERS' CARE@HKJC 1800M HANDICAP,会员义工队1800米让赛,会员义工队1800米让赛,original marker is not bracketed
kept,term,5557,hong_kong,NAM SHAN HANDICAP,南山让赛,南山让赛,original marker is not bracketed
kept,term,5558,hong_kong,PAI TAU HANDICAP,排头让赛,排头让赛,original marker is not bracketed
kept,term,5559,hong_kong,RACING HERITAGE 1200M HANDICAP,赛马传统1200米让赛,赛马传统1200米让赛,original marker is not bracketed
kept,term,5560,hong_kong,RUSSIAN EMPEROR HANDICAP,将王让赛,将王让赛,original marker is not bracketed
kept,term,5561,hong_kong,SHENZHEN CENTRE 1600M HANDICAP,骏心台1600米让赛,骏心台1600米让赛,original marker is not bracketed
kept,term,5566,hong_kong,TAI WAI HANDICAP,大围让赛,大围让赛,original marker is not bracketed
kept,term,5568,hong_kong,THE HILLTOP IN THE VALLEY 1200M HANDICAP,THE HILLTOP IN THE VALLEY 1200米让赛,THE HILLTOP IN THE VALLEY 1200米让赛,original marker is not bracketed
kept,term,5571,hong_kong,TIN SAM HANDICAP,田心让赛,田心让赛,original marker is not bracketed
kept,term,5572,hong_kong,TIN SAU HANDICAP,天秀让赛,天秀让赛,original marker is not bracketed
kept,term,5575,hong_kong,WU KING HANDICAP,湖景让赛,湖景让赛,original marker is not bracketed
kept,term,5576,hong_kong,YUE WAN HANDICAP,渔湾让赛,渔湾让赛,original marker is not bracketed
kept,term,5579,hong_kong,CHAK ON HANDICAP,泽安让赛,泽安让赛,original marker is not bracketed
kept,term,5580,hong_kong,CHEUNG SHA HANDICAP,长沙让赛,长沙让赛,original marker is not bracketed
kept,term,5581,hong_kong,CHEUNG SHEUNG HANDICAP,嶂上让赛,嶂上让赛,original marker is not bracketed
kept,term,5585,hong_kong,HKU BUSINESS SCHOOL AND FACULTY OF ENGINEERING HANDICAP,香港大学经管学院与工程学院让赛,香港大学经管学院与工程学院让赛,original marker is not bracketed
kept,term,5586,hong_kong,HKU FACULTIES OF ARCHITECTURE AND SCIENCE HANDICAP,香港大学建筑学院与理学院让赛,香港大学建筑学院与理学院让赛,original marker is not bracketed
kept,term,5588,hong_kong,HKU FACULTIES OF DENTISTRY AND SOCIAL SCIENCES HANDICAP,香港大学牙医学院与社会科学学院让赛,香港大学牙医学院与社会科学学院让赛,original marker is not bracketed
kept,term,5589,hong_kong,HKU FACULTIES OF LAW AND MEDICINE HANDICAP,香港大学法律学院与医学院让赛,香港大学法律学院与医学院让赛,original marker is not bracketed
kept,term,5590,hong_kong,HKU FOUNDATION HANDICAP,香港大学基金让赛,香港大学基金让赛,original marker is not bracketed
kept,term,5591,hong_kong,HKU HERITAGE HANDICAP,香港大学历史传承让赛,香港大学历史传承让赛,original marker is not bracketed
kept,term,5592,hong_kong,HKU JOCKEY CLUB STUDENT VILLAGES HANDICAP,香港大学赛马会学生村让赛,香港大学赛马会学生村让赛,original marker is not bracketed
kept,term,5593,hong_kong,KAM TIN RIVER HANDICAP,锦田河让赛,锦田河让赛,original marker is not bracketed
kept,term,5594,hong_kong,KWONG TIN HANDICAP,广田让赛,广田让赛,original marker is not bracketed
kept,term,5595,hong_kong,LAI ON HANDICAP,丽安让赛,丽安让赛,original marker is not bracketed
kept,term,5596,hong_kong,LAM TIN HANDICAP,蓝田让赛,蓝田让赛,original marker is not bracketed
kept,term,5597,hong_kong,LAM TSUEN RIVER HANDICAP,林村河让赛,林村河让赛,original marker is not bracketed
kept,term,5601,hong_kong,MEI TIN HANDICAP,美田让赛,美田让赛,original marker is not bracketed
kept,term,5604,hong_kong,ON YAM HANDICAP,安荫让赛,安荫让赛,original marker is not bracketed
kept,term,5607,hong_kong,PING TIN HANDICAP,平田让赛,平田让赛,original marker is not bracketed
kept,term,5609,hong_kong,SHAN PUI RIVER HANDICAP,山贝河让赛,山贝河让赛,original marker is not bracketed
kept,term,5610,hong_kong,SHEUNG WAN HANDICAP,上环让赛,上环让赛,original marker is not bracketed
kept,term,5611,hong_kong,TAI HANG TUNG HANDICAP,大坑东让赛,大坑东让赛,original marker is not bracketed
kept,term,5612,hong_kong,TAI KOK TSUI HANDICAP,大角咀让赛,大角咀让赛,original marker is not bracketed
kept,term,5613,hong_kong,TAI WO PING HANDICAP,大窝坪让赛,大窝坪让赛,original marker is not bracketed
kept,term,5614,hong_kong,THE HONG KONG JOCKEY CLUB SCHOLARSHIPS HANDICAP,香港赛马会奖学金让赛,香港赛马会奖学金让赛,original marker is not bracketed
kept,term,5616,hong_kong,TIN WAN HANDICAP,田湾让赛,田湾让赛,original marker is not bracketed
kept,term,5617,hong_kong,UNIVERSITY HALL HANDICAP,大学堂宿舍让赛,大学堂宿舍让赛,original marker is not bracketed
kept,term,5622,hong_kong,BEGONIA HANDICAP,海棠让赛,海棠让赛,original marker is not bracketed
kept,term,5624,hong_kong,FA PO HANDICAP,花圃让赛,花圃让赛,original marker is not bracketed
kept,term,5625,hong_kong,GARDEN HANDICAP,花园让赛,花园让赛,original marker is not bracketed
kept,term,5626,hong_kong,GREEN HANDICAP,箕琏让赛,箕琏让赛,original marker is not bracketed
kept,term,5630,hong_kong,MAGNOLIA HANDICAP,玉兰让赛,玉兰让赛,original marker is not bracketed
kept,term,5633,hong_kong,RACING GOES ON 1800M HANDICAP,马照跑1800米让赛,马照跑1800米让赛,original marker is not bracketed
kept,term,5634,hong_kong,RIDING HIGH TOGETHER 1600M HANDICAP,同心同步同进1600米让赛,同心同步同进1600米让赛,original marker is not bracketed
kept,term,5638,hong_kong,THE CHAIRMEN'S DAY HANDICAP,主席赛马日让赛,主席赛马日让赛,original marker is not bracketed
kept,term,5640,hong_kong,WORLD-CLASS LEADERSHIP 1000M HANDICAP,卓越领导1000米让赛,卓越领导1000米让赛,original marker is not bracketed
kept,term,5642,hong_kong,ADMIRALTY HANDICAP,金钟让赛,金钟让赛,original marker is not bracketed
kept,term,5645,hong_kong,CUCKOO HANDICAP,杜鹃让赛,杜鹃让赛,original marker is not bracketed
kept,term,5648,hong_kong,GRASSY HILL HANDICAP,草山让赛,草山让赛,original marker is not bracketed
kept,term,5649,hong_kong,KOWLOON TONG HANDICAP,九龙塘让赛,九龙塘让赛,original marker is not bracketed
kept,term,5650,hong_kong,MOUNT PARKER HANDICAP,柏架山让赛,柏架山让赛,original marker is not bracketed
kept,term,5653,hong_kong,PAT SIN LENG HANDICAP,八仙岭让赛,八仙岭让赛,original marker is not bracketed
kept,term,5654,hong_kong,REPULSE BAY HANDICAP,浅水湾让赛,浅水湾让赛,original marker is not bracketed
kept,term,5656,hong_kong,TROPICBIRD HANDICAP,热带鸟让赛,热带鸟让赛,original marker is not bracketed
kept,term,5657,hong_kong,YI O HANDICAP,二澳让赛,二澳让赛,original marker is not bracketed
kept,term,5660,hong_kong,CHAI WAN KOK HANDICAP,柴湾角让赛,柴湾角让赛,original marker is not bracketed
kept,term,5661,hong_kong,FUNG MO HANDICAP,凤舞让赛,凤舞让赛,original marker is not bracketed
kept,term,5667,hong_kong,KWOK SHUI HANDICAP,国瑞让赛,国瑞让赛,original marker is not bracketed
kept,term,5668,hong_kong,LEK YUEN HANDICAP,沥源让赛,沥源让赛,original marker is not bracketed
kept,term,5669,hong_kong,LO WAI HANDICAP,老围让赛,老围让赛,original marker is not bracketed
kept,term,5670,hong_kong,LUNG HANG HANDICAP,隆亨让赛,隆亨让赛,original marker is not bracketed
kept,term,5675,hong_kong,PANASONIC AIR-CONDITIONER HANDICAP,PANASONIC空调机让赛,PANASONIC空调机让赛,original marker is not bracketed
kept,term,5676,hong_kong,PANASONIC RICE COOKER HANDICAP,PANASONIC电饭煲让赛,PANASONIC电饭煲让赛,original marker is not bracketed
kept,term,5677,hong_kong,PANASONIC TV HANDICAP,PANASONIC电视机让赛,PANASONIC电视机让赛,original marker is not bracketed
kept,term,5678,hong_kong,PANASONIC VITALIFT HANDICAP,PANASONIC美容仪让赛,PANASONIC美容仪让赛,original marker is not bracketed
kept,term,5679,hong_kong,PANASONIC WASHER DRYER HANDICAP,PANASONIC洗衣干衣机让赛,PANASONIC洗衣干衣机让赛,original marker is not bracketed
kept,term,5681,hong_kong,PYRAMID HILL HANDICAP,大金钟让赛,大金钟让赛,original marker is not bracketed
kept,term,5684,hong_kong,SHA KOK HANDICAP,沙角让赛,沙角让赛,original marker is not bracketed
kept,term,5685,hong_kong,SHEK MUN HANDICAP,硕门让赛,硕门让赛,original marker is not bracketed
kept,term,5686,hong_kong,SHEK WAI KOK HANDICAP,石围角让赛,石围角让赛,original marker is not bracketed
kept,term,5687,hong_kong,SHING MUN HANDICAP,城门让赛,城门让赛,original marker is not bracketed
kept,term,5689,hong_kong,SOUTH BAY HANDICAP,南湾让赛,南湾让赛,original marker is not bracketed
kept,term,5690,hong_kong,SUN CHUI HANDICAP,新翠让赛,新翠让赛,original marker is not bracketed
kept,term,5691,hong_kong,SUN TIN WAI HANDICAP,新田围让赛,新田围让赛,original marker is not bracketed
kept,term,5694,hong_kong,TECHNICS HEADPHONES HANDICAP,TECHNICS耳机让赛,TECHNICS耳机让赛,original marker is not bracketed
kept,term,5697,hong_kong,TUNG CHUNG HANDICAP,东涌让赛,东涌让赛,original marker is not bracketed
kept,term,5698,hong_kong,WO CHE HANDICAP,禾𪨶让赛,禾𪨶让赛,original marker is not bracketed
kept,term,5701,hong_kong,BOCHK BOC PAY+ HANDICAP,中银香港BOC PAY+ 让赛,中银香港BOC PAY+ 让赛,original marker is not bracketed
kept,term,5702,hong_kong,BRIG O' DOON HANDICAP,杜恩桥让赛,杜恩桥让赛,original marker is not bracketed
kept,term,5706,hong_kong,CLASS 2 1000M TURF HANDICAP,第二班1000米草地让赛,第二班1000米草地让赛,original marker is not bracketed
kept,term,5707,hong_kong,CLASS 2 1600M TURF HANDICAP,第二班1600米草地让赛,第二班1600米草地让赛,original marker is not bracketed
kept,term,5708,hong_kong,CLASS 3 1200M AWT HANDICAP,第三班1200米全天候让赛,第三班1200米全天候让赛,original marker is not bracketed
kept,term,5709,hong_kong,CLASS 3 1200M TURF HANDICAP,第三班1200米草地让赛,第三班1200米草地让赛,original marker is not bracketed
kept,term,5710,hong_kong,CLASS 3 1600M TURF HANDICAP,第三班1600米草地让赛,第三班1600米草地让赛,original marker is not bracketed
kept,term,5711,hong_kong,CLASS 4 1000M TURF HANDICAP,第四班1000米草地让赛,第四班1000米草地让赛,original marker is not bracketed
kept,term,5712,hong_kong,CLASS 4 1200M AWT HANDICAP,第四班1200米全天候让赛,第四班1200米全天候让赛,original marker is not bracketed
kept,term,5713,hong_kong,CLASS 4 1200M TURF HANDICAP,第四班1200米草地让赛,第四班1200米草地让赛,original marker is not bracketed
kept,term,5714,hong_kong,CLASS 4 1600M TURF HANDICAP,第四班1600米草地让赛,第四班1600米草地让赛,original marker is not bracketed
kept,term,5715,hong_kong,CLASS 5 1400M TURF HANDICAP,第五班1400米草地让赛,第五班1400米草地让赛,original marker is not bracketed
kept,term,5716,hong_kong,CLYDE ARC HANDICAP,克莱德弧形桥让赛,克莱德弧形桥让赛,original marker is not bracketed
kept,term,5717,hong_kong,COTTON HANDICAP,棉花让赛,棉花让赛,original marker is not bracketed
kept,term,5718,hong_kong,CULLODEN BRIDGE HANDICAP,卡洛登高架桥让赛,卡洛登高架桥让赛,original marker is not bracketed
kept,term,5719,hong_kong,ELIZABETH ARDEN HANDICAP,ELIZABETH ARDEN让赛,ELIZABETH ARDEN让赛,original marker is not bracketed
kept,term,5720,hong_kong,FORTH ROAD BRIDGE HANDICAP,福斯公路桥让赛,福斯公路桥让赛,original marker is not bracketed
kept,term,5721,hong_kong,GLEN OGLE VIADUCT HANDICAP,格伦奥格尔高架桥让赛,格伦奥格尔高架桥让赛,original marker is not bracketed
kept,term,5722,hong_kong,GLENFINNAN VIADUCT HANDICAP,格伦芬南高架桥让赛,格伦芬南高架桥让赛,original marker is not bracketed
kept,term,5724,hong_kong,HING FAT HANDICAP,兴发让赛,兴发让赛,original marker is not bracketed
kept,term,5727,hong_kong,KYLESKU BRIDGE HANDICAP,凯尔斯库大桥让赛,凯尔斯库大桥让赛,original marker is not bracketed
kept,term,5731,hong_kong,LUKFOOK JEWELLERY CCOOL COLLECTION HANDICAP,六福珠宝玄酷系列让赛,六福珠宝玄酷系列让赛,original marker is not bracketed
kept,term,5732,hong_kong,LUKFOOK JEWELLERY DIABLING SHIMMERING GOLD COLLECTION HANDICAP,六福珠宝冰．钻光影金系列让赛,六福珠宝冰．钻光影金系列让赛,original marker is not bracketed
kept,term,5733,hong_kong,LUKFOOK JEWELLERY MISS HONG KONG LOVE YOURSELF COLLECTION HANDICAP,六福珠宝香港小姐悦己爱己系列让赛,六福珠宝香港小姐悦己爱己系列让赛,original marker is not bracketed
kept,term,5734,hong_kong,LUKFOOK JEWELLERY NIGHT BANQUET IN TANG PALACE COLLECTION HANDICAP,六福珠宝唐宫夜宴系列让赛,六福珠宝唐宫夜宴系列让赛,original marker is not bracketed
kept,term,5736,hong_kong,NEOGENCE HANDICAP,霓净思让赛,霓净思让赛,original marker is not bracketed
kept,term,5737,hong_kong,QUEENSFERRY BRIDGE HANDICAP,昆斯费里跨海大桥让赛,昆斯费里跨海大桥让赛,original marker is not bracketed
kept,term,5738,hong_kong,SHANTOU HANDICAP,汕头让赛,汕头让赛,original marker is not bracketed
kept,term,5739,hong_kong,SHING YIP HANDICAP,成业让赛,成业让赛,original marker is not bracketed
kept,term,5748,hong_kong,CEDAR HANDICAP,雪松让赛,雪松让赛,original marker is not bracketed
kept,term,5752,hong_kong,FAIRY KING PRAWN HANDICAP,靓虾王让赛,靓虾王让赛,original marker is not bracketed
kept,term,5758,hong_kong,KIMBERLEY HANDICAP,金巴利让赛,金巴利让赛,original marker is not bracketed
kept,term,5759,hong_kong,LAU SHUI HEUNG HANDICAP,流水响让赛,流水响让赛,original marker is not bracketed
kept,term,5760,hong_kong,LONG KE HANDICAP,浪茄让赛,浪茄让赛,original marker is not bracketed
kept,term,5762,hong_kong,MORRISON HILL HANDICAP,摩理臣山让赛,摩理臣山让赛,original marker is not bracketed
kept,term,5763,hong_kong,OUIJA BOARD HANDICAP,占卜让赛,占卜让赛,original marker is not bracketed
kept,term,5766,hong_kong,SHAM CHUNG HANDICAP,深涌让赛,深涌让赛,original marker is not bracketed
kept,term,5767,hong_kong,SHUI LONG WO HANDICAP,水浪窝让赛,水浪窝让赛,original marker is not bracketed
kept,term,5768,hong_kong,SNOW FAIRY HANDICAP,飞雪仙踪让赛,飞雪仙踪让赛,original marker is not bracketed
kept,term,5772,hong_kong,SWIFTLET HANDICAP,金丝燕让赛,金丝燕让赛,original marker is not bracketed
kept,term,5773,hong_kong,TAI LONG AU HANDICAP,大浪坳让赛,大浪坳让赛,original marker is not bracketed
kept,term,5774,hong_kong,TAI LONG TSUI HANDICAP,大浪咀让赛,大浪咀让赛,original marker is not bracketed
kept,term,5775,hong_kong,TAI TAN HANDICAP,大滩让赛,大滩让赛,original marker is not bracketed
kept,term,5780,hong_kong,VENTRIS HANDICAP,云地利让赛,云地利让赛,original marker is not bracketed
kept,term,5782,hong_kong,WONG CHUK WAN HANDICAP,黄竹湾让赛,黄竹湾让赛,original marker is not bracketed
kept,term,5783,hong_kong,WONG YI CHAU HANDICAP,黄宜洲让赛,黄宜洲让赛,original marker is not bracketed
kept,term,5784,hong_kong,YUNG SHUE O HANDICAP,榕树澳让赛,榕树澳让赛,original marker is not bracketed
kept,term,5786,hong_kong,CANNES HANDICAP,CANNES让赛,CANNES让赛,original marker is not bracketed
kept,term,5787,hong_kong,CROISETTE HANDICAP,CROISETTE让赛,CROISETTE让赛,original marker is not bracketed
kept,term,5788,hong_kong,CYCLING 1200M HANDICAP,单车1200米让赛,单车1200米让赛,original marker is not bracketed
kept,term,5789,hong_kong,DES VOEUX HANDICAP,德辅让赛,德辅让赛,original marker is not bracketed
kept,term,5791,hong_kong,FENCING 1400M HANDICAP,剑击1400米让赛,剑击1400米让赛,original marker is not bracketed
kept,term,5793,hong_kong,MARBLE HANDICAP,马宝让赛,马宝让赛,original marker is not bracketed
kept,term,5794,hong_kong,METEORITES HANDICAP,METEORITES让赛,METEORITES让赛,original marker is not bracketed
kept,term,5795,hong_kong,MONACO HANDICAP,MONACO让赛,MONACO让赛,original marker is not bracketed
kept,term,5796,hong_kong,MUI WO HANDICAP,梅窝让赛,梅窝让赛,original marker is not bracketed
kept,term,5797,hong_kong,PAK SHA O HANDICAP,白沙澳让赛,白沙澳让赛,original marker is not bracketed
kept,term,5798,hong_kong,PINE TREE HILL HANDICAP,松山让赛,松山让赛,original marker is not bracketed
kept,term,5800,hong_kong,RUGBY SEVENS 2000M HANDICAP,七人制橄榄球2000米让赛,七人制橄榄球2000米让赛,original marker is not bracketed
kept,term,5801,hong_kong,SAILING 1200M HANDICAP,帆船1200米让赛,帆船1200米让赛,original marker is not bracketed
kept,term,5802,hong_kong,SAINT TROPEZ HANDICAP,SAINT TROPEZ让赛,SAINT TROPEZ让赛,original marker is not bracketed
kept,term,5803,hong_kong,SOUTHORN HANDICAP,修顿让赛,修顿让赛,original marker is not bracketed
kept,term,5805,hong_kong,SWIMMING 1400M HANDICAP,游泳1400米让赛,游泳1400米让赛,original marker is not bracketed
kept,term,5806,hong_kong,TENNIS 1600M HANDICAP,网球1600米让赛,网球1600米让赛,original marker is not bracketed
kept,term,5810,hong_kong,TRIATHLON 1600M HANDICAP,铁人三项1600米让赛,铁人三项1600米让赛,original marker is not bracketed
kept,term,5812,hong_kong,YACHT CLUB HANDICAP,YACHT CLUB让赛,YACHT CLUB让赛,original marker is not bracketed
kept,term,5813,hong_kong,YUMMY HANDICAP,YUMMY让赛,YUMMY让赛,original marker is not bracketed
kept,term,5815,hong_kong,KENNEDY HANDICAP,坚尼地让赛,坚尼地让赛,original marker is not bracketed
kept,term,5816,hong_kong,LAM TSUEN HANDICAP,林村让赛,林村让赛,original marker is not bracketed
kept,term,5817,hong_kong,LONG VALLEY HANDICAP,塱原让赛,塱原让赛,original marker is not bracketed
kept,term,5818,hong_kong,NG FONG HANDICAP,五芳让赛,五芳让赛,original marker is not bracketed
kept,term,5819,hong_kong,ROBIN'S NEST HANDICAP,红花岭让赛,红花岭让赛,original marker is not bracketed
kept,term,5820,hong_kong,ROBINSON HANDICAP,罗便臣让赛,罗便臣让赛,original marker is not bracketed
kept,term,5821,hong_kong,SAM CHUK HANDICAP,三祝让赛,三祝让赛,original marker is not bracketed
kept,term,5822,hong_kong,SHEUNG HEI HANDICAP,双喜让赛,双喜让赛,original marker is not bracketed
kept,term,5823,hong_kong,SHUNG LING HANDICAP,崇龄让赛,崇龄让赛,original marker is not bracketed
kept,term,5824,hong_kong,SZE MEI HANDICAP,四美让赛,四美让赛,original marker is not bracketed
kept,term,5827,hong_kong,TSEUK LUK HANDICAP,爵禄让赛,爵禄让赛,original marker is not bracketed
kept,term,5828,hong_kong,TVB LO AND BEHOLD HANDICAP,TVB 爱．回家之开心速递让赛,TVB 爱．回家之开心速递让赛,original marker is not bracketed
kept,term,5829,hong_kong,TVB SCOOP HANDICAP,TVB东张西望让赛,TVB东张西望让赛,original marker is not bracketed
kept,term,5830,hong_kong,TVB THE QUEEN OF NEWS HANDICAP,TVB新闻女王让赛,TVB新闻女王让赛,original marker is not bracketed
kept,term,5831,hong_kong,YAN CHAU TONG HANDICAP,印洲塘让赛,印洲塘让赛,original marker is not bracketed
kept,term,5832,hong_kong,BONHAM HANDICAP,般咸让赛,般咸让赛,original marker is not bracketed
kept,term,5833,hong_kong,BREEZY HANDICAP,卑利士让赛,卑利士让赛,original marker is not bracketed
kept,term,5834,hong_kong,CITI CREDIT CARD HANDICAP,花旗银行信用卡让赛,花旗银行信用卡让赛,original marker is not bracketed
kept,term,5835,hong_kong,CONDUIT HANDICAP,干德让赛,干德让赛,original marker is not bracketed
kept,term,5836,hong_kong,CORNWALL HANDICAP,歌和老让赛,歌和老让赛,original marker is not bracketed
kept,term,5837,hong_kong,CW CHU ALUMNI HANDICAP,敬文校友让赛,敬文校友让赛,original marker is not bracketed
kept,term,5839,hong_kong,DEVON HANDICAP,德云让赛,德云让赛,original marker is not bracketed
kept,term,5840,hong_kong,HATTON HANDICAP,克顿让赛,克顿让赛,original marker is not bracketed
kept,term,5842,hong_kong,LYTTELTON HANDICAP,列堤顿让赛,列堤顿让赛,original marker is not bracketed
kept,term,5843,hong_kong,MORNINGSIDE AND LEE WOO SING ALUMNI HANDICAP,晨兴与和声校友让赛,晨兴与和声校友让赛,original marker is not bracketed
kept,term,5844,hong_kong,S.H. HO ALUMNI HANDICAP,善衡校友让赛,善衡校友让赛,original marker is not bracketed
kept,term,5845,hong_kong,SHAMROCK HANDICAP,三叶草让赛,三叶草让赛,original marker is not bracketed
kept,term,5848,hong_kong,TUEN MUN HANDICAP,屯门让赛,屯门让赛,original marker is not bracketed
kept,term,5849,hong_kong,WU YEE SUN ALUMNI HANDICAP,伍宜孙校友让赛,伍宜孙校友让赛,original marker is not bracketed
kept,term,5850,hong_kong,BLUFF HANDICAP,百禄让赛,百禄让赛,original marker is not bracketed
kept,term,5852,hong_kong,CELEBRATING 40 YEARS OF THE HKFC10s 1650M HANDICAP,庆祝香港足球会10人赛40周年1650米让赛,庆祝香港足球会10人赛40周年1650米让赛,original marker is not bracketed
kept,term,5853,hong_kong,CELEBRATING 50 YEARS OF THE HK SEVENS 1000M HANDICAP,庆祝香港国际七人榄球赛50周年1000米让赛,庆祝香港国际七人榄球赛50周年1000米让赛,original marker is not bracketed
kept,term,5856,hong_kong,DAEJEON HANDICAP,大田让赛,大田让赛,original marker is not bracketed
kept,term,5858,hong_kong,EMBRACING SUCCESS IN ITS MANY WAYS 1400M HANDICAP,成就多元人才1400米让赛,成就多元人才1400米让赛,original marker is not bracketed
kept,term,5859,hong_kong,ENABLING A SUSTAINABLE FUTURE 1200M HANDICAP,共筑可持续未来1200米让赛,共筑可持续未来1200米让赛,original marker is not bracketed
kept,term,5860,hong_kong,ENABLING PROFESSIONALS TO FLOURISH FOR THEIR CHARGE 1200M HANDICAP,尽展所长・创造改变1200米让赛,尽展所长・创造改变1200米让赛,original marker is not bracketed
kept,term,5861,hong_kong,ENRICHING LIVES THROUGH ARTS AND CULTURE 1650M HANDICAP,丰富艺文生活1650米让赛,丰富艺文生活1650米让赛,original marker is not bracketed
kept,term,5862,hong_kong,FOSTERING AN ENABLING AND INCLUSIVE SOCIETY 1800M HANDICAP,促进社会公平共融1800米让赛,促进社会公平共融1800米让赛,original marker is not bracketed
kept,term,5863,hong_kong,FWD 1828 HANDICAP,富卫1828让赛,富卫1828让赛,original marker is not bracketed
kept,term,5864,hong_kong,GILLIES HANDICAP,机利士让赛,机利士让赛,original marker is not bracketed
kept,term,5866,hong_kong,GOLDEN POINT 1200M HANDICAP,黄金得分1200米让赛,黄金得分1200米让赛,original marker is not bracketed
kept,term,5868,hong_kong,HART HANDICAP,赫德让赛,赫德让赛,original marker is not bracketed
kept,term,5869,hong_kong,HELPING OLDER ADULTS AGE WELL 1400M HANDICAP,关爱同行乐颐年1400米让赛,关爱同行乐颐年1400米让赛,original marker is not bracketed
kept,term,5872,hong_kong,LIFTING EVERY YOUNG LIFE 1200M HANDICAP,青幼启迪1200米让赛,青幼启迪1200米让赛,original marker is not bracketed
kept,term,5875,hong_kong,ONE CITY TWO PASSIONS 1200M HANDICAP,全城期待・两大体育盛事1200米让赛,全城期待・两大体育盛事1200米让赛,original marker is not bracketed
kept,term,5876,hong_kong,PARKES HANDICAP,白加士让赛,白加士让赛,original marker is not bracketed
kept,term,5877,hong_kong,PEEL HANDICAP,贝璐让赛,贝璐让赛,original marker is not bracketed
kept,term,5878,hong_kong,PILKEM HANDICAP,庇利金让赛,庇利金让赛,original marker is not bracketed
kept,term,5879,hong_kong,PING SHEK HANDICAP,坪石让赛,坪石让赛,original marker is not bracketed
kept,term,5880,hong_kong,PLUNKETT'S HANDICAP,宾吉让赛,宾吉让赛,original marker is not bracketed
kept,term,5881,hong_kong,PROMOTING HEALTH FOR ALL 1000M HANDICAP,促进全民健康1000米让赛,促进全民健康1000米让赛,original marker is not bracketed
kept,term,5882,hong_kong,RACING FOR CHARITY 1800M HANDICAP,赛马惠慈善1800米让赛,赛马惠慈善1800米让赛,original marker is not bracketed
kept,term,5883,hong_kong,RACING WITH RUGBY 1200M HANDICAP,赛马 × 榄球1200米让赛,赛马 × 榄球1200米让赛,original marker is not bracketed
kept,term,5885,hong_kong,SCRUM HALF 1650M HANDICAP,列阵争球1650米让赛,列阵争球1650米让赛,original marker is not bracketed
kept,term,5886,hong_kong,SHEK KIP MEI HANDICAP,石硖尾让赛,石硖尾让赛,original marker is not bracketed
kept,term,5888,hong_kong,SUCCESSFUL CONVERSION 1800M HANDICAP,成功附加射门1800米让赛,成功附加射门1800米让赛,original marker is not bracketed
kept,term,5889,hong_kong,SUPPORTING SPORTS ALL AROUND 1200M HANDICAP,普及运动和体育发展1200米让赛,普及运动和体育发展1200米让赛,original marker is not bracketed
kept,term,5890,hong_kong,WINNING TRY 1650M HANDICAP,胜利达阵1650米让赛,胜利达阵1650米让赛,original marker is not bracketed
kept,term,5891,hong_kong,BEAS RIVER COUNTRY CLUB 1800M HANDICAP,双鱼河乡村会所1800米让赛,双鱼河乡村会所1800米让赛,original marker is not bracketed
